cell_id,option,cost_inr,person_degC,tier1_person_degC,row0,col0,lon,lat
13000,greening,607500.0000000001,1916.049880027771,0.0,1180,200,80.10604,13.02878
12281,greening,516375.0,1908.4083414077759,0.0,1110,710,80.24707,13.04821
13278,greening,597375.0,1884.1099014282227,0.0,1200,780,80.26651,13.02385
11951,greening,556875.0000000001,1871.7047967910767,0.0,1080,710,80.24705,13.05635
14373,greening,597375.0,1860.0326976776123,0.0,1300,730,80.25276,12.99669
13054,greening,607500.0000000001,1859.249346256256,0.0,1180,740,80.25543,13.02925
12817,greening,577125.0,1831.947543144226,0.0,1160,570,80.20838,13.03453
10501,greening,546750.0,1830.210717201233,0.0,950,510,80.19159,13.09145
10754,greening,415125.0,1780.6241149902344,0.0,970,840,80.28293,13.08629
9840,greening,405000.0,1775.5397791862488,0.0,890,500,80.18877,13.10771
13592,greening,415125.0,1767.1052265167236,0.0,1230,620,80.22227,13.01559
12004,greening,536625.0,1766.8436393737793,0.0,1090,140,80.08935,13.05313
13706,greening,486000.0,1766.7257070541382,0.0,1240,660,80.23334,13.01291
13712,greening,516375.0,1763.6277146339417,0.0,1240,720,80.24994,13.01296
14040,greening,475875.0,1752.6804037094116,0.0,1270,700,80.24443,13.0048
12434,greening,597375.0,1748.726152420044,0.0,1130,40,80.06172,13.04218
10739,greening,516375.0,1747.1255722045898,0.0,970,690,80.24142,13.08617
13610,greening,334125.0,1730.4969382286072,0.0,1230,800,80.27207,13.01573
13250,greening,496125.0,1729.2531487941742,0.0,1200,500,80.18905,13.02362
10059,greening,567000.0,1725.0032005310059,151.48956871032715,910,490,80.18602,13.10228
13697,greening,526500.0,1720.4873180389404,0.0,1240,570,80.20845,13.01283
10027,greening,425250.0,1719.384666442871,0.0,910,170,80.09747,13.10198
13493,greening,567000.0,1717.7067937850952,0.0,1220,730,80.25269,13.01839
9962,greening,465750.0,1710.765007019043,1474.2258214950562,900,620,80.22199,13.1051
12220,greening,526500.0,1705.993956565857,0.0,1110,100,80.0783,13.04767
9842,greening,506250.0,1705.5329542160034,1538.7539014816284,890,520,80.19431,13.10773
12337,greening,455625.0,1693.75403881073,0.0,1120,170,80.09768,13.04502
9575,greening,394875.0,1686.013744354248,0.0,870,50,80.06422,13.11271
11507,greening,486000.0,1673.3792572021484,0.0,1040,670,80.23594,13.06717
12815,greening,425250.0,1671.1453742980957,0.0,1160,550,80.20285,13.03452
13248,greening,465750.0,1671.1417798995972,0.0,1200,480,80.18351,13.02361
11627,greening,425250.0,1660.1431741714478,0.0,1050,770,80.26362,13.06453
11626,greening,394875.0,1653.8777403831482,0.0,1050,760,80.26086,13.06453
12551,greening,486000.0,1653.7734203338623,0.0,1140,110,80.0811,13.03954
5362,greening,455625.0,1653.4417181015015,1000.9681186676025,480,820,80.277,13.21919
10491,greening,425250.0,1642.3236014842987,1342.6862845420837,950,410,80.16392,13.09136
9468,greening,526500.0,1635.8335375785828,0.0,860,80,80.07251,13.11546
9950,greening,344250.00000000006,1633.1107578277588,1492.6227588653564,900,500,80.18878,13.105
9354,greening,374625.0,1623.4131336212158,0.0,850,40,80.06143,13.11813
10734,greening,516375.0,1622.7992992401123,0.0,970,640,80.22758,13.08613
11743,greening,486000.0,1574.3226251602173,0.0,1060,830,80.28023,13.06187
5077,greening,212625.0,1569.6096782684326,1037.736801147461,460,170,80.09702,13.22404
13139,greening,506250.0,1549.3424549102783,0.0,1190,490,80.18627,13.02633
13812,greening,415125.0,1528.4451580047607,0.0,1250,620,80.22229,13.01016
9804,greening,465750.0,1525.6998760700226,0.0,890,140,80.08915,13.10738
7116,greening,344250.00000000006,1524.9970211982727,0.0,640,760,80.26052,13.17574
10967,greening,445500.0,1491.5522141456604,0.0,990,770,80.26357,13.08081
11619,greening,425250.0,1476.7836561203003,0.0,1050,690,80.24149,13.06447
11406,greening,394875.0,1474.1807298660278,0.0,1030,760,80.26084,13.06995
9684,greening,415125.0,1465.1388130187988,0.0,880,40,80.06147,13.10999
13501,greening,374625.0,1461.8519597053528,0.0,1220,810,80.27482,13.01845
12760,greening,394875.0,1458.402913093567,0.0,1160,0,80.05069,13.034
10580,greening,415125.0,1438.6473321914673,0.0,960,200,80.10582,13.08845
13811,greening,374625.0,1437.2725048065186,0.0,1250,610,80.21952,13.01015
10177,greening,303750.00000000006,1420.750904083252,1284.3389234542847,920,570,80.20817,13.09963
9463,greening,364499.99999999994,1372.5276832580566,0.0,860,30,80.05868,13.11541
10833,greening,415125.0,1352.215126991272,0.0,980,530,80.19715,13.08332
12214,greening,445500.0,1344.2212581634521,248.23934173583984,1110,40,80.0617,13.04761
3950,greening,759375.0,1341.6242402791977,0.0,350,1000,80.32674,13.25459
13609,greening,313875.0,1302.6429166793823,0.0,1230,790,80.2693,13.01572
10747,greening,415125.0,1300.0909099578857,0.0,970,770,80.26356,13.08624
11186,greening,415125.0,1258.3909893035889,0.0,1010,760,80.26082,13.07538
10289,greening,405000.0,1234.5686740875244,806.4516639709473,930,590,80.21371,13.09694
10863,greening,405000.0,1225.2879734039307,0.0,980,830,80.28017,13.08357
11735,greening,384750.0,1223.7794861793518,0.0,1060,750,80.2581,13.06181
12431,greening,374625.0,1212.5164213180542,0.0,1130,10,80.05342,13.04215
11511,greening,354375.0,1191.3833141326904,0.0,1040,710,80.24701,13.0672
13808,greening,384750.0,1165.5996179580688,0.0,1250,580,80.21122,13.01013
13936,greening,384750.0,1165.4919238090515,0.0,1260,760,80.26102,13.00756
11788,greening,344250.00000000006,1161.6590576171875,85.09834480285645,1070,180,80.10039,13.05859
10399,greening,324000.0,1153.3885173797607,521.2780799865723,940,590,80.21372,13.09423
8595,greening,293625.0,1142.0288279354572,912.9788589477539,780,150,80.09181,13.13723
14589,greening,293625.0,1117.3658847808838,0.0,1320,690,80.24171,12.99123
11607,greening,334125.0,1114.7893648147583,0.0,1050,570,80.20828,13.06437
11508,greening,344250.00000000006,1114.6065340042114,0.0,1040,680,80.23871,13.06718
14480,greening,364499.99999999994,1113.4161701202393,0.0,1310,700,80.24447,12.99395
13821,greening,354375.0,1092.078040599823,0.0,1250,710,80.24718,13.01024
5294,greening,131625.0,1067.2876930236816,0.0,480,140,80.08874,13.21859
10640,greening,354375.0,1067.0090818405151,0.0,960,800,80.27185,13.08897
13382,greening,313875.0,1018.4008359909058,0.0,1210,720,80.24992,13.02109
13495,greening,313875.0,1014.8299722671509,0.0,1220,750,80.25823,13.01841
12105,greening,303750.00000000006,961.6492614746094,0.0,1100,50,80.06446,13.05033
13163,greening,243000.0,957.4658727645874,0.0,1190,730,80.25267,13.02653
11786,greening,253125.0,952.252326965332,0.0,1070,160,80.09486,13.05857
13388,greening,303750.00000000006,941.3250322341919,0.0,1210,780,80.26652,13.02114
12502,greening,253125.0,910.6588954925537,0.0,1130,720,80.24985,13.04279
5187,greening,101250.0,901.6521034240723,596.0116691589355,470,170,80.09703,13.22133
8866,greening,283500.0,892.3189945220947,837.6297068595886,800,660,80.23298,13.13226
9965,greening,253125.0,891.2794468402863,332.5742988586426,900,650,80.23029,13.10513
5185,greening,232875.0,864.5362250804901,0.0,470,150,80.0915,13.22131
11621,greening,212625.0,862.0117139816284,0.0,1050,710,80.24702,13.06449
13813,greening,222750.0,853.9274089336395,0.0,1250,630,80.22505,13.01017
12543,greening,273375.0,842.0090436935425,0.0,1140,30,80.05897,13.03946
12652,greening,253125.0,831.1693601608276,0.0,1150,20,80.05621,13.03674
13704,greening,243000.0,777.7164392471313,0.0,1240,640,80.22781,13.01289
12215,greening,232875.0,748.6613931655884,0.0,1110,50,80.06447,13.04762
14701,greening,182249.99999999997,740.3727149963379,0.0,1330,710,80.24725,12.98853
13691,greening,202500.0,713.9215507507324,0.0,1240,510,80.19185,13.01278
4745,greening,162000.0,706.6704573631287,85.21973419189453,430,150,80.09146,13.23216
14270,greening,212625.0,682.443564414978,515.1657667160034,1290,800,80.27211,12.99946
9967,greening,121500.0,671.5056810379028,0.0,900,670,80.23583,13.10514
13589,greening,212625.0,659.2358679771423,0.0,1230,590,80.21397,13.01556
10631,greening,212625.0,658.3381559848785,0.0,960,710,80.24695,13.0889
4636,greening,50625.0,651.9536972045898,0.0,420,160,80.09421,13.23488
10077,greening,151875.00000000003,582.6508665084839,0.0,910,670,80.23584,13.10243
8704,greening,151875.00000000003,567.138247102499,0.0,790,140,80.08905,13.1345
6682,both,50000.0,308.8409824371338,128.5937614440918,600,820,80.2771,13.18664
11123,both,0.0,169.70819664001465,0.0,1010,130,80.0865,13.07482
15223,both,0.0,159.12905883789062,0.0,1380,430,80.16984,12.97474
4595,both,0.0,129.48331952095032,0.0,410,850,80.28526,13.2382
12870,both,0.0,125.56140518188477,0.0,1170,0,80.0507,13.03129
10138,greening,30375.0,92.79730415344238,0.0,920,180,80.10025,13.09928
6779,both,0.0,42.70349407196045,0.0,610,690,80.24112,13.18382
1648,cool_roofs,0.0,22.171631813049316,0.0,140,1080,80.34875,13.31161
2605,both,0.0,20.704585075378418,0.0,230,750,80.25742,13.28695
5027,both,0.0,12.76339340209961,0.0,450,770,80.26314,13.22729
3245,both,0.0,5.694223880767822,0.0,290,550,80.20208,13.27051
6467,cool_roofs,0.0,3.328868865966797,0.0,580,870,80.29093,13.1921
4274,cool_roofs,0.0,2.939420223236084,0.0,380,940,80.31015,13.24641
